CustomerID,RecencyDays,Frequency,Monetary,TenureDays,Segment,Cluster,PCA1,PCA2,MadePurchase
15525.0,151,3,613.72,546,At Risk,1,1.1508943075779716,-0.6602776187461076,0
15526.0,182,2,148.44,0,Loyal Customers,0,-0.744138368771555,0.16114179930383432,0
15527.0,31,5,1421.53,302,At Risk,1,1.0994505212346408,-0.6836511832219986,0
15529.0,98,5,1330.8,387,At Risk,1,1.1528201843708346,-0.4823199150991208,0
15530.0,159,1,553.13,0,Loyal Customers,0,-0.7547290839701234,0.053202220387572594,0
15531.0,89,2,2007.44,241,Loyal Customers,0,0.45289296964054093,-0.3740868598220758,0
15533.0,31,1,449.65999999999997,0,Loyal Customers,0,-0.40314481058056584,-0.6081003528585389,0
15535.0,454,1,-12.75,0,New Customers,2,-1.6571110833223768,1.4552374364840794,0
15539.0,301,1,538.46,0,New Customers,2,-1.1595895103158975,0.7671894890460197,0
15544.0,2,7,2532.72,663,At Risk,1,2.6321800414338936,-1.0762796723113972,1
15545.0,637,1,135.32999999999998,0,New Customers,2,-2.159749523748819,2.400716257434461,0
15547.0,31,5,2498.7599999999998,332,At Risk,1,1.3124270603969268,-0.5635326084370093,0
15549.0,217,1,689.58,0,New Customers,2,-0.9037863325415035,0.36644657830433647,0
15550.0,38,2,280.25,173,Loyal Customers,0,0.19675771221593802,-0.7951561613720195,0
15551.0,274,1,436.06,0,New Customers,2,-1.0946522083860617,0.6154687227376686,0
15552.0,188,1,90.12,0,Loyal Customers,0,-0.8900791626580117,0.12920879441225072,0
15553.0,61,1,437.23,0,Loyal Customers,0,-0.48974698210724693,-0.4586739187062288,0
15554.0,160,1,217.2,0,Loyal Customers,0,-0.7960292385930097,0.007268160994827704,0
15555.0,0,8,2536.88,577,At Risk,1,2.5035840691059836,-0.908113369270156,1
15557.0,29,1,473.65000000000003,0,Loyal Customers,0,-0.3947195757624045,-0.6145473525580861,0
15561.0,127,2,187.89999999999998,117,Loyal Customers,0,-0.2338483534739926,-0.2793514051104796,0
15563.0,332,1,-11.15,0,New Customers,2,-1.3105330850624934,0.8401419135144559,0
15568.0,151,1,335.77,0,Loyal Customers,0,-0.7569003633828,-0.02013249754212724,0
15569.0,39,1,288.5,0,Loyal Customers,0,-0.4443105419452666,-0.5922065391981466,0
15570.0,69,6,1923.41,508,At Risk,1,1.7867992587025285,-0.6601691308141622,0
15571.0,182,1,196.43,0,Loyal Customers,0,-0.8608718483808102,0.11507893515458957,0
15572.0,190,4,1071.02,30,Loyal Customers,0,-0.3271264523457232,0.4048329073785766,0
15573.0,121,1,196.75,0,Loyal Customers,0,-0.6876378047754726,-0.19254166695700362,0
15574.0,666,1,375.65,0,New Customers,2,-2.214574875103798,2.5834540773635353,0
15576.0,302,1,940.6700000000001,0,New Customers,2,-1.1163795171653155,0.833269138512375,0
15577.0,33,3,258.88,128,Loyal Customers,0,0.19626982039952248,-0.7052437347425001,0
15579.0,303,1,149.0,0,New Customers,2,-1.2098576525862623,0.7181759390168768,0
15581.0,32,7,3140.01,452,At Risk,1,1.986035671031406,-0.5278974456286905,0
15582.0,280,1,303.61,0,New Customers,2,-1.126852308940661,0.6256318028618636,0
15587.0,31,1,344.88,0,Loyal Customers,0,-0.4151411436389342,-0.6240008546796793,0
15589.0,311,2,163.0,28,New Customers,2,-1.0250738118233917,0.7735336019823263,0
15594.0,90,2,702.86,64,Loyal Customers,0,-0.22820669160041804,-0.3112351638725253,0
15596.0,68,4,988.04,385,At Risk,1,1.0705522755692605,-0.7361021392471441,0
15597.0,60,2,315.71999999999997,182,Loyal Customers,0,0.16524718245381118,-0.6918166390811621,0
15598.0,243,1,-2.5,0,New Customers,2,-1.0568448851978538,0.39256021042235106,0
15601.0,31,6,2411.35,635,At Risk,1,2.33004917210884,-0.9613118727572153,0
15602.0,29,8,309.94,516,At Risk,1,1.9840048309602218,-1.0116354245516932,1
15605.0,31,4,1015.48,665,At Risk,1,2.015423045490361,-1.3231802709610687,0
15606.0,2,5,906.96,337,At Risk,1,1.2274611772647517,-0.9585846971804631,1
15607.0,162,1,104.76,0,Loyal Customers,0,-0.8145811737262376,0.00029275769685770315,0
15608.0,29,4,1093.68,31,Loyal Customers,0,0.13558361263573268,-0.40521832965121657,1
15609.0,65,2,270.03000000000003,60,Loyal Customers,0,-0.2187316470515815,-0.49723126938151463,0
15611.0,68,5,281.54,269,At Risk,1,0.7652700077804335,-0.6223394213002724,0
15612.0,91,2,195.15,182,Loyal Customers,0,0.0634246874491734,-0.5537568343746837,0
15615.0,35,10,4298.82,117,At Risk,1,1.4758525154310054,0.3072237252449521,0
15618.0,123,3,554.02,29,Loyal Customers,0,-0.32130092699373447,-0.0634545473257125,0
15620.0,66,2,444.57,214,Loyal Customers,0,0.2585834934469661,-0.6882435927325564,0
15621.0,212,3,192.76999999999998,0,Loyal Customers,0,-0.7020141623509004,0.3725270468873556,0
15622.0,98,6,143.0,242,At Risk,1,0.7057779310550091,-0.39968769908702884,0
15625.0,277,2,297.84,59,New Customers,2,-0.8204677567176084,0.5777104509533922,0
15628.0,65,7,1868.38,419,At Risk,1,1.6481408119439647,-0.5067372526528543,0
15632.0,63,5,1729.62,187,Loyal Customers,0,0.7002319305250873,-0.3093133836464502,0
15636.0,31,2,724.76,278,Loyal Customers,0,0.5812781928682309,-0.9147411810185864,0
15638.0,38,1,-94.0,0,Loyal Customers,0,-0.48526392386679335,-0.6552951704272937,0
15640.0,39,8,5560.01,626,At Risk,1,2.8853896207710443,-0.32345198821688204,0
15641.0,310,1,453.79,0,New Customers,2,-1.1948371516009433,0.7997345168494058,0
15643.0,126,5,655.7,212,Loyal Customers,0,0.4731052167074714,-0.19065254020682101,0
15646.0,36,4,425.14000000000004,629,At Risk,1,1.8260656133595279,-1.3355233717827302,0
15648.0,220,1,-3.75,0,New Customers,2,-0.9916840583539064,0.27636411574621805,0
15649.0,162,2,816.0,354,At Risk,1,0.44687328813928084,-0.34998954965573204,0
15651.0,274,2,418.98,0,New Customers,2,-0.9743798219736555,0.6662222197490192,0
15652.0,92,1,337.74,0,Loyal Customers,0,-0.589156013656355,-0.317415196473604,0
15653.0,123,1,829.4399999999999,0,Loyal Customers,0,-0.6208793023081848,-0.08644261976837035,0
15655.0,67,1,560.67,0,Loyal Customers,0,-0.49265006351405194,-0.40967919694229754,0
15656.0,280,1,63.910000000000004,0,New Customers,2,-1.1542957240398297,0.5892570148629388,0
15658.0,38,4,562.6500000000001,628,At Risk,1,1.833142497824575,-1.3031234533855178,0
15660.0,341,2,364.3,113,New Customers,2,-0.8332152718471156,0.8325618037135718,0
15661.0,223,1,116.0,0,New Customers,2,-0.9864917051140266,0.3096676049034345,0
15665.0,67,1,1476.22,0,Loyal Customers,0,-0.3878281248655582,-0.2707432889222075,0
15668.0,188,1,76.32000000000001,0,Loyal Customers,0,-0.8916591339903793,0.12711462639228757,0
15671.0,36,4,1311.0800000000002,179,Loyal Customers,0,0.5828412634393004,-0.5507935545880531,0
15673.0,1,3,1911.07,185,Loyal Customers,0,0.6466109478776001,-0.6982916815071855,1
15674.0,66,5,334.71,153,Loyal Customers,0,0.43041358835673865,-0.4567287117204214,0
15675.0,155,2,225.39,95,Loyal Customers,0,-0.3747952954630923,-0.10064523743744166,0
15676.0,66,3,3247.44,275,At Risk,1,0.883989483259775,-0.29770905246995694,0
15679.0,65,3,734.66,59,Loyal Customers,0,-0.04629608191122434,-0.37193256804406466,0
15680.0,485,1,478.89,0,New Customers,2,-1.688841241414782,1.6862009081109655,0
15681.0,29,4,1183.02,222,Loyal Customers,0,0.7165440717685337,-0.667671685057719,1
15687.0,157,5,1467.77,185,Loyal Customers,0,0.39738193282990325,0.12795383825612366,0
15689.0,2,1,150.6,0,Loyal Customers,0,-0.3550446415490126,-0.7997520444899779,0
15690.0,212,1,128.76,0,New Customers,2,-0.9537984848640123,0.2561226271748153,0
15691.0,340,1,136.8,0,New Customers,2,-1.316308603488921,0.9029435733089644,0
15692.0,29,1,191.04,0,Loyal Customers,0,-0.4270757857798267,-0.6574337890886498,0
15694.0,60,9,4348.7699999999995,606,At Risk,1,2.7495539858771414,-0.31909328227737704,0
15696.0,66,6,1175.05,274,At Risk,1,1.0104156872445293,-0.4507156303304518,0
15701.0,151,2,574.07,152,Loyal Customers,0,-0.1531943583208349,-0.15027733946044486,0
15704.0,127,2,1507.32,90,Loyal Customers,0,-0.1634664385836502,-0.0401104612988437,0
15706.0,30,3,158.4,152,Loyal Customers,0,0.26499870087219557,-0.770304963721813,0
15707.0,183,2,496.17,60,Loyal Customers,0,-0.5278783317109097,0.13224906891862115,0
15708.0,100,5,1210.08,477,At Risk,1,1.4022515103671274,-0.6206092722769007,0
15709.0,341,1,133.25,0,New Customers,2,-1.3195543471369986,0.9074486129361719,0
15712.0,95,1,158.85,0,Loyal Customers,0,-0.6181551559743214,-0.32943071727883605,0
15713.0,485,1,171.15,0,New Customers,2,-1.724074602126581,1.6395009612657876,0
15716.0,577,1,547.1,0,New Customers,2,-1.9422475931442702,2.160577486854763,0
15719.0,3,11,3883.29,331,At Risk,1,2.2808224833680804,-0.17313602368544542,1
15722.0,218,4,1203.01,25,Loyal Customers,0,-0.40645590157514766,0.5733131656474865,0
15723.0,424,1,203.1,0,New Customers,2,-1.5472192184311864,1.3366802529564723,0
15724.0,68,1,-5.95,0,Loyal Customers,0,-0.5603620722430177,-0.49062076506875946,0
15727.0,9,2,1339.2,211,Loyal Customers,0,0.5138861119499967,-0.8356412090724276,1
15729.0,35,1,85.0,0,Loyal Customers,0,-0.4562521875744383,-0.6432629569784243,0
15730.0,123,2,653.45,91,Loyal Customers,0,-0.2468812603985359,-0.1913064586405094,0
15732.0,35,2,294.12,630,At Risk,1,1.5724366973102355,-1.4685854860711978,0
15733.0,310,1,162.3,0,New Customers,2,-1.228210038823541,0.7555005287233875,0
15737.0,36,6,663.73,242,At Risk,1,0.941433369239406,-0.6333791609129207,0
15738.0,68,8,1525.78,598,At Risk,1,2.2575006511039555,-0.7489203937391723,0
15739.0,244,1,449.12,0,New Customers,2,-1.0079779077333377,0.46613789190800925,0
15743.0,126,2,460.11,175,Loyal Customers,0,-0.026532298654759607,-0.32690174201111416,0
15745.0,182,3,286.18,149,Loyal Customers,0,-0.16090992091177883,0.02007209451042322,0
15747.0,32,1,306.82,0,Loyal Customers,0,-0.42233796052469325,-0.6247327526154374,0
15749.0,39,2,22998.4,0,Loyal Customers,0,2.2779891539811423,2.9073958495770897,0
15750.0,151,6,1258.76,334,At Risk,1,0.9579465491811932,-0.09599817239817283,0
15752.0,154,5,1517.25,512,At Risk,1,1.388681689675074,-0.3522108569012911,0
15753.0,130,1,79.2,0,Loyal Customers,0,-0.7266498994958986,-0.16498622208813837,0
15754.0,159,1,91.8,0,Loyal Customers,0,-0.8075470676484693,-0.016805209514571606,0
15755.0,1,2,303.67,118,Loyal Customers,0,0.14014637721630893,-0.8987415913605293,1
15756.0,64,4,532.96,185,Loyal Customers,0,0.43218207909821016,-0.5363195881662244,0
15757.0,188,2,714.42,25,Loyal Customers,0,-0.621671622993317,0.2411654736374125,0
15759.0,219,1,68.0,0,New Customers,2,-0.9806300505849975,0.2822085151741906,0
15762.0,214,1,268.44,0,New Customers,2,-0.9434850306989405,0.2874067630937369,0
15763.0,121,1,564.4300000000001,0,Loyal Customers,0,-0.6455418729287377,-0.1367457468425077,0
15764.0,0,6,1679.67,304,At Risk,1,1.3452276356001536,-0.7503793170997474,1
15766.0,183,1,315.06,0,Loyal Customers,0,-0.8501291212036208,0.13812494932376057,0
15769.0,90,11,18878.68,547,At Risk,1,4.396070558637598,2.22910294071016,0
15773.0,242,1,635.6800000000001,0,New Customers,2,-0.9809399236758278,0.4843611019914624,0
15774.0,303,1,270.8,0,New Customers,2,-1.1959126882179738,0.7366592480626383,0
15775.0,128,1,104.9,0,Loyal Customers,0,-0.7180288856213354,-0.1711737270547772,0
15777.0,6,1,293.96,0,Loyal Customers,0,-0.3499884651900286,-0.7578219502401772,0
15780.0,36,2,298.13,58,Loyal Customers,0,-0.13915095824037643,-0.6363458381855186,0
15781.0,161,1,83.35,0,Loyal Customers,0,-0.814193117357573,-0.00799999452297893,0
15782.0,31,1,1638.3400000000001,0,Loyal Customers,0,-0.2670520335255807,-0.4277166106868164,0
15785.0,60,5,984.3,246,At Risk,1,0.799717015958245,-0.5228078230695112,0
15787.0,91,1,492.05,0,Loyal Customers,0,-0.5686496556555422,-0.29904220923924335,0
15791.0,307,1,-8.25,0,New Customers,2,-1.239218518417354,0.7144880732318141,0
15796.0,38,6,1273.22,180,Loyal Customers,0,0.820271942199781,-0.4412056096831006,0
15797.0,96,2,1825.2,34,Loyal Customers,0,-0.20638878446889494,-0.06730357839459424,0
15799.0,100,2,481.24,56,Loyal Customers,0,-0.3058781322067789,-0.2828680581399901,0
15800.0,159,1,244.5,0,Loyal Customers,0,-0.7900643413837923,0.006367214880237797,0
15801.0,61,1,869.98,0,Loyal Customers,0,-0.44020114195636967,-0.39300354112368935,0
15804.0,89,5,1142.63,212,Loyal Customers,0,0.6339083263503404,-0.303379277099119,0
15805.0,60,7,1023.75,364,At Risk,1,1.401288189502615,-0.5806501872273285,0
15806.0,129,2,521.88,87,Loyal Customers,0,-0.2909331088882029,-0.17522950611975635,0
15808.0,191,3,2506.57,386,At Risk,1,0.775935925032533,0.05992836083635957,0
15809.0,69,4,214.7,204,Loyal Customers,0,0.4383221414537056,-0.5868537483599016,0
15810.0,305,1,-2.08,0,New Customers,2,-1.2328335074501198,0.70533686526301,0
15811.0,160,2,261.05,293,Loyal Customers,0,0.20673966995915957,-0.3561413988081536,0
15812.0,33,2,822.48,245,Loyal Customers,0,0.4881794954835497,-0.8421367970992605,0
15814.0,60,3,353.64,213,Loyal Customers,0,0.3844484289692939,-0.6775143874189267,0
15815.0,35,3,1192.98,118,Loyal Customers,0,0.26765570827245483,-0.5389544983557198,0
15819.0,129,1,639.64,0,Loyal Customers,0,-0.6596454431462105,-0.08498247703148613,0
15821.0,91,1,254.18,0,Loyal Customers,0,-0.5958835528171578,-0.33513929234856427,0
15822.0,181,1,445.27,0,Loyal Customers,0,-0.8295426867532789,0.1477969733256976,0
15823.0,192,2,-840.76,473,At Risk,1,0.5275975298931285,-0.6220571947722877,0
15827.0,35,10,786.3100000000001,631,At Risk,1,2.609599085493678,-0.9685768191695469,0
15829.0,335,1,310.7,0,New Customers,2,-1.2822021661507657,0.9041143415727265,0
15830.0,60,2,547.7,242,Loyal Customers,0,0.3710942254848917,-0.7433183398748583,0
15831.0,0,2,491.82,154,Loyal Customers,0,0.2720995972732868,-0.9272563211652183,1
15834.0,159,3,1257.52,506,At Risk,1,1.0823639936725824,-0.46442676149883916,0
15837.0,183,1,391.98,0,Loyal Customers,0,-0.841322498385815,0.1497976597654681,0
15838.0,63,10,23026.98,602,At Risk,1,4.9897923622665585,2.589606485975308,0
15839.0,60,2,252.18,121,Loyal Customers,0,-0.024303176000826876,-0.6133088655275872,0
15840.0,0,1,113.82,0,Loyal Customers,0,-0.353577005127082,-0.8154209710426529,0
15841.0,182,4,598.3,124,Loyal Customers,0,-0.07765032718866055,0.15690919168591996,0
15843.0,99,1,118.95000000000002,0,Loyal Customers,0,-0.6340805409464749,-0.31531056732892243,0
15845.0,192,2,643.84,51,Loyal Customers,0,-0.5634183336669436,0.21305774041706818,0
15847.0,333,1,208.59,0,New Customers,2,-1.2882142056088046,0.8785315022125016,0
15852.0,187,1,57.5,0,Loyal Customers,0,-0.8909745467702053,0.11921491005445857,0
15854.0,212,3,437.71,129,Loyal Customers,0,-0.2885026998099879,0.22328132899808395,0
15855.0,95,1,132.18,0,Loyal Customers,0,-0.6212086223101363,-0.3334779246043735,0
15856.0,33,16,9417.89,421,At Risk,1,3.709374207511183,0.9547290497515046,0
15858.0,30,2,661.65,485,At Risk,1,1.19543384907348,-1.2284941047460642,0
15860.0,155,4,622.16,391,At Risk,1,0.7995719245147692,-0.36148856552072783,0
15862.0,332,2,527.38,365,New Customers,2,-0.035982933635603384,0.4477547272075974,0
15864.0,244,3,1050.24,98,New Customers,2,-0.4018632547057171,0.5224313399130451,0
15865.0,1,2,603.85,64,Loyal Customers,0,0.013155442058228616,-0.7751544125464582,1
15867.0,36,6,1140.68,541,At Risk,1,1.889489052111504,-0.9930811363618428,0
15869.0,159,2,149.64,0,Loyal Customers,0,-0.6786970397707743,0.04531749532689762,0
15870.0,152,1,354.09000000000003,0,Loyal Customers,0,-0.7576421959411033,-0.012308656857195437,0
15874.0,128,5,3404.9700000000003,122,Loyal Customers,0,0.5132611508010896,0.36669773886801815,0
15877.0,120,2,198.52,0,Loyal Customers,0,-0.5623679673682336,-0.1439714145942059,0
15880.0,577,2,313.28000000000003,0,New Customers,2,-1.846789915904137,2.1784404058482294,0
15881.0,424,1,114.45000000000002,0,New Customers,2,-1.5573688168815045,1.3232274996977962,0
15882.0,546,3,350.32000000000005,0,New Customers,2,-1.632302939924472,2.081050223883062,0
15883.0,151,2,396.48,31,Loyal Customers,0,-0.5350898743553854,-0.0023718336208368275,0
15885.0,123,3,379.35,159,Loyal Customers,0,0.047157227814881734,-0.2778217134512495,0
15886.0,61,1,181.09,0,Loyal Customers,0,-0.5190726239241058,-0.497543498172414,0
15889.0,186,2,446.87,390,At Risk,1,0.4440406004469174,-0.3369783280840948,0
15894.0,577,1,156.74,0,New Customers,2,-1.9869401735285486,2.1013398471248497,0
15898.0,120,4,903.38,426,At Risk,1,1.0357289262888103,-0.5459224484177102,0
15899.0,546,1,56.25,0,New Customers,2,-1.9104269874176207,1.9297338987594552,0
15901.0,125,1,110.49,0,Loyal Customers,0,-0.7088709774989714,-0.18545670754371982,0
15903.0,29,2,1404.78,131,Loyal Customers,0,0.2255583809483357,-0.6092075982336883,1
15904.0,332,1,164.68,0,New Customers,2,-1.2904021894559567,0.8668243456122905,0
15906.0,249,2,862.32,53,New Customers,2,-0.6942683604523897,0.5308163355616417,0
15907.0,181,1,437.93,0,Loyal Customers,0,-0.8303830483170166,0.1466831187411665,0
15910.0,89,4,553.4,245,Loyal Customers,0,0.5428272207895722,-0.4938288411182286,0
15916.0,90,7,841.35,395,At Risk,1,1.3878579106411297,-0.5018144896887066,0
15917.0,189,1,123.1,0,Loyal Customers,0,-0.8891425619023651,0.13925730924012883,0
15918.0,307,1,192.23,0,New Customers,2,-1.2162654276410447,0.7449111750174813,0
15919.0,546,1,270.72,0,New Customers,2,-1.8858721720804545,1.9622800013131865,0
15920.0,125,4,167.5,0,Loyal Customers,0,-0.3356602025567674,-0.016769137657421145,0
15922.0,666,2,363.6,30,New Customers,2,-2.0040828526134975,2.591618399087088,0
15923.0,666,1,127.08,0,New Customers,2,-2.24303382250138,2.5457332552822143,0
15930.0,275,1,426.63,0,New Customers,2,-1.0985711572105392,0.6190814646868051,0
15932.0,1,5,1218.45,281,At Risk,1,1.0986281835374274,-0.8354348022369051,1
15935.0,6,1,308.82,0,Loyal Customers,0,-0.3482871337408269,-0.755566925836072,0
15937.0,183,1,145.35,0,Loyal Customers,0,-0.8695593338714553,0.11237123521738793,0
15938.0,220,1,105.0,0,New Customers,2,-0.9792331973107916,0.29286707025136227,0
15939.0,4,6,3563.13,338,At Risk,1,1.651105285423088,-0.49351959124046285,1
15940.0,342,2,31.799999999999997,0,New Customers,2,-1.2117808408278838,0.9504426090404243,0
15944.0,129,1,325.1,0,Loyal Customers,0,-0.6956573404565675,-0.13271433275606595,0
15945.0,454,1,181.0,0,New Customers,2,-1.6349285147972874,1.4846392519817502,0
15948.0,332,1,311.0,0,New Customers,2,-1.2736499137058093,0.8890285966761313,0
15950.0,120,2,358.04,0,Loyal Customers,0,-0.5441044146914734,-0.11976404629387848,0
15951.0,119,2,294.40000000000003,212,Loyal Customers,0,0.08493118611807743,-0.44082281227275144,0
15952.0,182,3,573.92,120,Loyal Customers,0,-0.21462199676892044,0.10564441678379158,0
15953.0,5,6,1058.9299999999998,571,At Risk,1,2.0577915414718304,-1.205195749612594,1
15955.0,30,9,2036.04,636,At Risk,1,2.6595907645708614,-0.864718266966607,0
15957.0,121,1,428.89,0,Loyal Customers,0,-0.6610599391888183,-0.15731411882988475,0
15965.0,29,3,695.09,486,At Risk,1,1.32731773113037,-1.1765629713406216,1
15969.0,151,2,443.7,5,Loyal Customers,0,-0.6073748728685964,0.042366016147260974,0
15970.0,99,1,314.1,0,Loyal Customers,0,-0.6117376854746236,-0.2856963000031395,0
15971.0,1,6,1680.95,340,At Risk,1,1.4501073794899813,-0.7971642998926852,1
15973.0,253,2,110.72000000000003,232,New Customers,2,-0.2568023967923978,0.1782652578538605,0
15974.0,5,5,1620.89,209,Loyal Customers,0,0.9182016091583173,-0.650143017227618,1
15976.0,280,1,209.99,0,New Customers,2,-1.1375709260519844,0.6114248456133891,0
15980.0,1,2,1638.68,0,Loyal Customers,0,-0.05960616711196333,-0.5256323088118614,1
15981.0,6,2,790.8,335,At Risk,1,0.8301448219673299,-1.1131831641296615,1
15983.0,454,2,823.55,242,New Customers,2,-0.7160084099288717,1.2857824223629986,0
15984.0,151,6,1189.95,394,At Risk,1,1.1293559417004715,-0.19314514846177558,0
15985.0,124,2,137.84,93,Loyal Customers,0,-0.30277684986646664,-0.267397358282127,0
15986.0,90,1,168.12,0,Loyal Customers,0,-0.602897318668607,-0.35324276648801084,0
15987.0,32,3,525.8900000000001,514,At Risk,1,1.3830955015765751,-1.2275703407249203,0
15992.0,181,1,41.989999999999995,0,Loyal Customers,0,-0.8757144866748174,0.08659870672492004,0
15993.0,182,4,663.62,150,Loyal Customers,0,0.007519452030684991,0.12924943387192733,0
15996.0,1,2,416.07,483,At Risk,1,1.2436807296062515,-1.4091399709198875,1
15998.0,274,2,1442.6,88,New Customers,2,-0.5942298818780491,0.6943906039422109,0
16000.0,151,3,12393.7,0,Loyal Customers,0,0.868075970920976,1.916364943764338,0
16003.0,60,2,941.47,0,Loyal Customers,0,-0.30694901460038615,-0.33385318772090417,0
16005.0,65,1,120.49000000000001,0,Loyal Customers,0,-0.5373679658948108,-0.48656460025244513,0
16006.0,5,1,101.4,0,Loyal Customers,0,-0.3691954880630109,-0.7920869384467304,0
16007.0,4,3,1485.19,298,At Risk,1,0.9269918708079887,-0.9110826150713063,1
16009.0,152,2,544.95,126,Loyal Customers,0,-0.23705887680698134,-0.11208042761391604,0
16010.0,128,3,407.5,234,Loyal Customers,0,0.2602930015555457,-0.35671234126910717,0
16011.0,2,9,2203.31,482,At Risk,1,2.2980708293029495,-0.7580172623769726,1
16012.0,155,3,1415.29,121,Loyal Customers,0,-0.038643704374031446,0.09569689753318471,0
16013.0,2,28,19362.01,635,High Value Inactive,3,7.04209496679446,2.6383029751146605,1
16014.0,64,3,390.2,238,Loyal Customers,0,0.451980124417462,-0.6879184029245909,0
16015.0,181,1,203.1,0,Loyal Customers,0,-0.8572688938228062,0.11104735960146059,0
16016.0,181,4,801.56,304,At Risk,1,0.48632283727288966,-0.0774045007967461,0
16018.0,4,1,161.9,0,Loyal Customers,0,-0.3594295004020104,-0.7879497412089453,0
16019.0,120,3,387.35,303,At Risk,1,0.48688104875333477,-0.4998308982017588,0
16020.0,214,1,518.8,0,New Customers,2,-0.9148211449908559,0.32539922001243027,0
16025.0,60,1,439.65999999999997,0,Loyal Customers,0,-0.4866294680165791,-0.46334891979592624,0
16027.0,69,3,595.87,150,Loyal Customers,0,0.1983759190029015,-0.5043216406038591,0
16029.0,30,38,19796.28,667,High Value Inactive,3,8.330213253317602,3.332640647203308,0
16030.0,283,1,331.24,0,New Customers,2,-1.132206836797717,0.6449559617292971,0
16031.0,123,2,548.94,65,Loyal Customers,0,-0.3365379292204531,-0.16959383450060045,0
16033.0,5,12,4319.9,572,At Risk,1,3.1674976499405516,-0.39171192088208123,1
16034.0,39,1,153.6,0,Loyal Customers,0,-0.4597553341725418,-0.6126777903498151,0
16037.0,130,1,303.00000000000006,0,Loyal Customers,0,-0.7010268861492405,-0.13102427985134504,0
16038.0,301,1,78.45,0,New Customers,2,-1.2122563663015822,0.6973823708675241,0
16040.0,214,1,437.37,0,New Customers,2,-0.9241441207585877,0.31304211118158987,0
16041.0,90,1,426.6,0,Loyal Customers,0,-0.573303768669303,-0.31401808896626665,0
16042.0,39,3,-24.95,627,At Risk,1,1.6378124626122597,-1.4391490904100013,0
16043.0,5,3,466.14000000000004,297,At Risk,1,0.8044927204868341,-1.059235943666477,1
16045.0,2,2,406.85,126,Loyal Customers,0,0.17302522290565445,-0.8896007973608009,1
16048.0,697,2,256.44,0,New Customers,2,-2.1940137756258222,2.7750656731602135,0
16053.0,93,2,1511.95,59,Loyal Customers,0,-0.15903196025120475,-0.16609801551965275,0
16055.0,280,1,134.8,0,New Customers,2,-1.1461794799998628,0.6000146649307059,0
16057.0,5,7,762.3000000000001,239,At Risk,1,1.1540005817316266,-0.7170968365969626,1
16059.0,214,2,223.55,301,Loyal Customers,0,0.07302897470239739,-0.10102987008036049,0
16062.0,6,2,578.18,418,At Risk,1,1.0538161837823767,-1.2653904001524516,1
16065.0,454,1,372.09,0,New Customers,2,-1.6130504914710455,1.5136374090060076,0
16066.0,91,3,1071.82,63,Loyal Customers,0,-0.06956375120507377,-0.1954107531976505,0
16070.0,152,1,686.85,0,Loyal Customers,0,-0.7195442785093161,0.03818810765895893,0
16076.0,30,6,1131.1,150,Loyal Customers,0,0.7370711932924822,-0.4597700750088835,0
16078.0,341,1,79.2,0,New Customers,2,-1.3257425681887718,0.8992464548579829,0
16080.0,68,1,130.26,0,Loyal Customers,0,-0.5447672972298437,-0.4699507197065002,0
16081.0,157,2,581.84,328,At Risk,1,0.35656941187724367,-0.37317026612596,0
16085.0,0,1,120.33,0,Loyal Customers,0,-0.35283167082463895,-0.814433070041931,0
16086.0,30,3,711.59,485,At Risk,1,1.3233794006087325,-1.167570235220371,0
16091.0,125,1,157.81,0,Loyal Customers,0,-0.703453278698418,-0.17827583575352743,0
16092.0,157,2,-38.5,147,Loyal Customers,0,-0.2553043470233968,-0.20574768221494763,0
16094.0,60,5,724.9,189,Loyal Customers,0,0.5996950133817871,-0.47980239151629267,0
16098.0,157,4,1132.79,540,At Risk,1,1.2975863099869664,-0.4892296216852179,0
16102.0,277,2,1392.8400000000001,27,New Customers,2,-0.7907204640559234,0.7901207807779663,0
16103.0,187,3,638.44,113,Loyal Customers,0,-0.2423484416013248,0.15076977453059096,0
16104.0,91,1,302.36,0,Loyal Customers,0,-0.590367392035022,-0.32782791443538867,0
16105.0,220,1,336.96,0,New Customers,2,-0.9526759400458639,0.3280673031434382,0
16106.0,214,1,108.38,0,New Customers,2,-0.9618104083408803,0.2631174490882805,0
16107.0,29,3,1353.74,65,Loyal Customers,0,0.14472641844711207,-0.4682321099840398,1
16109.0,219,2,611.88,32,New Customers,2,-0.700512976577207,0.37184577470431074,0
16110.0,342,1,409.7,0,New Customers,2,-1.2907427014326887,0.9544440181858198,0
16112.0,70,3,159.18,153,Loyal Customers,0,0.15450405863783742,-0.569881410004045,0
16113.0,95,1,161.38,0,Loyal Customers,0,-0.6178654945633874,-0.3290467864751761,0
16115.0,4,2,314.7,31,Loyal Customers,0,-0.1270755649979481,-0.756214299537046,1
16116.0,5,1,612.78,0,Loyal Customers,0,-0.3106472460379257,-0.714484355689575,0
16117.0,279,1,232.21,0,New Customers,2,-1.1321876414781602,0.6097530028653634,0
16119.0,332,1,113.88000000000001,0,New Customers,2,-1.2962183158098899,0.8591153792779335,0
16120.0,30,5,1294.14,0,Loyal Customers,0,0.18529112610520151,-0.2716115296467591,0
16121.0,127,1,287.89,0,Loyal Customers,0,-0.6942389350254281,-0.14844851237023235,0
16122.0,39,2,249.84,445,At Risk,1,1.0032067306554682,-1.1877896866456759,0
